x,y,U,Err(U),Err(DU),Last Update Type, DU_x,DU_y
-0.8125,-0.953125,inf,inf,inf,inf,inf,0
-0.8125,-0.945312,inf,inf,inf,inf,inf,0
-0.8125,-0.9375,inf,inf,inf,inf,inf,0
-0.8125,-0.929688,inf,inf,inf,inf,inf,0
-0.8125,-0.921875,inf,inf,inf,inf,inf,0
-0.8125,-0.914062,inf,inf,inf,inf,inf,0
-0.8125,-0.90625,inf,inf,inf,inf,inf,0
-0.8125,-0.898438,inf,inf,inf,inf,inf,0
-0.8125,-0.890625,inf,inf,inf,inf,inf,0
-0.8125,-0.882812,inf,inf,inf,inf,inf,0
-0.8125,-0.875,inf,inf,inf,inf,inf,0
-0.8125,-0.867188,inf,inf,inf,inf,inf,0
-0.8125,-0.859375,inf,inf,inf,inf,inf,0
-0.8125,-0.851562,inf,inf,inf,inf,inf,0
-0.8125,-0.84375,inf,inf,inf,inf,inf,0
-0.8125,-0.835938,inf,inf,inf,inf,inf,0
-0.8125,-0.828125,inf,inf,inf,inf,inf,0
-0.8125,-0.820312,inf,inf,inf,inf,inf,0
-0.8125,-0.8125,inf,inf,inf,inf,inf,0
-0.8125,-0.804688,inf,inf,inf,inf,inf,0
-0.8125,-0.796875,inf,inf,inf,inf,inf,0
-0.8125,-0.789062,inf,inf,inf,inf,inf,0
-0.8125,-0.78125,inf,inf,inf,inf,inf,0
-0.8125,-0.773438,inf,inf,inf,inf,inf,0
-0.8125,-0.765625,inf,inf,inf,inf,inf,0
-0.8125,-0.757812,inf,inf,inf,inf,inf,0
-0.8125,-0.75,inf,inf,inf,inf,inf,0
-0.8125,-0.742188,inf,inf,inf,inf,inf,0
-0.8125,-0.734375,inf,inf,inf,inf,inf,0
-0.8125,-0.726562,inf,inf,inf,inf,inf,0
-0.8125,-0.71875,inf,inf,inf,inf,inf,0
-0.8125,-0.710938,inf,inf,inf,inf,inf,0
-0.8125,-0.703125,inf,inf,inf,inf,inf,0
-0.8125,-0.695312,inf,inf,inf,inf,inf,0
-0.8125,-0.6875,inf,inf,inf,inf,inf,0
-0.8125,-0.679688,inf,inf,inf,inf,inf,0
-0.8125,-0.671875,inf,inf,inf,inf,inf,0
-0.8125,-0.664062,inf,inf,inf,inf,inf,0
-0.8125,-0.65625,inf,inf,inf,inf,inf,0
-0.8125,-0.648438,inf,inf,inf,inf,inf,0
-0.8125,-0.640625,inf,inf,inf,inf,inf,0
-0.8125,-0.632812,inf,inf,inf,inf,inf,0
-0.8125,-0.625,inf,inf,inf,inf,inf,0
-0.8125,-0.617188,inf,inf,inf,inf,inf,0
-0.8125,-0.609375,inf,inf,inf,inf,inf,0
-0.8125,-0.601562,inf,inf,inf,inf,inf,0
-0.8125,-0.59375,inf,inf,inf,inf,inf,0
-0.8125,-0.585938,inf,inf,inf,inf,inf,0
-0.8125,-0.578125,inf,inf,inf,inf,inf,0
-0.8125,-0.570312,inf,inf,inf,inf,inf,0
-0.8125,-0.5625,inf,inf,inf,inf,inf,0
-0.8125,-0.554688,inf,inf,inf,inf,inf,0
-0.8125,-0.546875,inf,inf,inf,inf,inf,0
-0.8125,-0.539062,inf,inf,inf,inf,inf,0
-0.8125,-0.53125,inf,inf,inf,inf,inf,0
-0.8125,-0.523438,inf,inf,inf,inf,inf,0
-0.8125,-0.515625,inf,inf,inf,inf,inf,0
-0.8125,-0.507812,inf,inf,inf,inf,inf,0
-0.8125,-0.5,inf,inf,inf,inf,inf,0
-0.8125,-0.492188,inf,inf,inf,inf,inf,0
-0.8125,-0.484375,inf,inf,inf,inf,inf,0
-0.8125,-0.476562,1.01349,-1.89916,-0.641424,0.00243993,0.702557,1
-0.8125,-0.46875,1.00366,-1.26953,-0.9375,2.36323e-06,1.97032e-06,2
-0.8125,-0.460938,0.996397,-1.26953,-0.921875,2.35916e-06,1.90196e-06,2
-0.8125,-0.453125,0.989255,-1.26953,-0.90625,2.35504e-06,1.77995e-06,2
-0.8125,-0.445312,0.982236,-1.26953,-0.890625,2.35096e-06,1.60511e-06,2
-0.8125,-0.4375,0.975339,-1.26953,-0.875,2.34703e-06,1.3793e-06,2
-0.8125,-0.429688,0.968565,-1.26953,-0.859375,2.34333e-06,1.10566e-06,2
-0.8125,-0.421875,0.961912,-1.26953,-0.84375,2.33999e-06,7.88803e-07,2
-0.8125,-0.414062,0.955381,-1.26953,-0.828125,2.33711e-06,4.3499e-07,2
-0.8125,-0.40625,0.948972,-1.26953,-0.8125,2.3348e-06,5.21991e-08,2
-0.8125,-0.398438,0.942686,-1.26953,-0.796875,2.33316e-06,3.49905e-07,2
-0.8125,-0.390625,0.936521,-1.26953,-0.78125,2.33228e-06,7.60082e-07,2
-0.8125,-0.382812,0.930479,-1.26953,-0.765625,2.33224e-06,1.16634e-06,2
-0.8125,-0.375,0.924558,-1.26953,-0.75,2.33308e-06,1.55549e-06,2
-0.8125,-0.367188,0.91876,-1.26953,-0.734375,2.33482e-06,1.91448e-06,2
-0.8125,-0.359375,0.913084,-1.26953,-0.718751,2.33746e-06,2.23095e-06,2
-0.8125,-0.351562,0.907529,-1.26953,-0.703126,2.34096e-06,2.49403e-06,2
-0.8125,-0.34375,0.902097,-1.26953,-0.687501,2.34524e-06,2.69519e-06,2
-0.8125,-0.335938,0.896787,-1.26953,-0.671876,2.35023e-06,2.82897e-06,2
-0.8125,-0.328125,0.891599,-1.26953,-0.656251,2.35579e-06,2.89351e-06,2
-0.8125,-0.320312,0.886533,-1.26953,-0.640626,2.36179e-06,2.89084e-06,2
-0.8125,-0.3125,0.881589,-1.26953,-0.625001,2.36811e-06,2.82673e-06,2
-0.8125,-0.304688,0.876768,-1.26953,-0.609376,2.3746e-06,2.71019e-06,2
-0.8125,-0.296875,0.872068,-1.26953,-0.593751,2.38116e-06,2.5525e-06,2
-0.8125,-0.289062,0.86749,-1.26953,-0.578126,2.38769e-06,2.36584e-06,2
-0.8125,-0.28125,0.863035,-1.26953,-0.562501,2.39412e-06,2.1618e-06,2
-0.8125,-0.273438,0.858701,-1.26953,-0.546876,2.40041e-06,1.94972e-06,2
-0.8125,-0.265625,0.85449,-1.26953,-0.531251,2.40655e-06,1.73537e-06,2
-0.8125,-0.257812,0.8504,-1.26953,-0.515626,2.41251e-06,1.52001e-06,2
-0.8125,-0.25,0.846433,-1.26953,-0.500001,2.41828e-06,1.30018e-06,2
-0.8125,-0.242188,0.842588,-1.26953,-0.484375,2.42382e-06,1.06827e-06,2
-0.8125,-0.234375,0.838865,-1.26953,-0.46875,2.42908e-06,8.14034e-07,2
-0.8125,-0.226562,0.835264,-1.26953,-0.453125,2.43396e-06,5.26689e-07,2
-0.8125,-0.21875,0.831785,-1.26953,-0.4375,2.4383e-06,1.97569e-07,2
-0.8125,-0.210938,0.828428,-1.26953,-0.421875,2.44193e-06,1.77173e-07,2
-0.8125,-0.203125,0.825193,-1.26953,-0.40625,2.44467e-06,5.94146e-07,2
-0.8125,-0.195312,0.82208,-1.26953,-0.390625,2.44635e-06,1.04094e-06,2
-0.8125,-0.1875,0.819089,-1.26953,-0.374999,2.44685e-06,1.49532e-06,2
-0.8125,-0.179688,0.816221,-1.26953,-0.359374,2.44617e-06,1.92561e-06,2
-0.8125,-0.171875,0.813474,-1.26953,-0.343749,2.44441e-06,2.29263e-06,2
-0.8125,-0.164062,0.81085,-1.26953,-0.328124,2.44189e-06,2.55359e-06,2
-0.8125,-0.15625,0.808347,-1.26953,-0.312499,2.43907e-06,2.66845e-06,2
-0.8125,-0.148438,0.805967,-1.26953,-0.296874,2.43662e-06,2.60859e-06,2
-0.8125,-0.140625,0.803709,-1.26953,-0.281249,2.4353e-06,2.36828e-06,2
-0.8125,-0.132812,0.801572,-1.26953,-0.265624,2.43587e-06,1.975e-06,2
-0.8125,-0.125,0.799558,-1.26953,-0.249999,2.43894e-06,1.49583e-06,2
-0.8125,-0.117188,0.797666,-1.26953,-0.234374,2.44477e-06,1.03334e-06,2
-0.8125,-0.109375,0.795896,-1.26953,-0.21875,2.45312e-06,7.06302e-07,2
-0.8125,-0.101562,0.794248,-1.26953,-0.203125,2.46322e-06,6.14713e-07,2
-0.8125,-0.09375,0.792722,-1.26953,-0.1875,2.47393e-06,7.96807e-07,2
-0.8125,-0.0859375,0.791318,-1.26953,-0.171874,2.48408e-06,1.19478e-06,2
-0.8125,-0.078125,0.790037,-1.26953,-0.156249,2.49294e-06,1.65022e-06,2
-0.8125,-0.0703125,0.788877,-1.26953,-0.140624,2.50069e-06,1.94416e-06,2
-0.8125,-0.0625,0.787839,-1.26953,-0.124999,2.50859e-06,1.8784e-06,2
-0.8125,-0.0546875,0.786924,-1.26953,-0.109374,2.51868e-06,1.37054e-06,2
-0.8125,-0.046875,0.78613,-1.26953,-0.0937497,2.53307e-06,5.19112e-07,2
-0.8125,-0.0390625,0.785459,-1.26953,-0.0781253,2.55302e-06,3.99858e-07,2
-0.8125,-0.03125,0.78491,-1.26953,-0.0625007,2.57809e-06,1.01269e-06,2
-0.8125,-0.0234375,0.784482,-1.26953,-0.0468756,2.60579e-06,9.50357e-07,2
-0.8125,-0.015625,0.784177,-1.26953,-0.0312497,2.63106e-06,4.00729e-07,2
-0.8125,-0.0078125,0.783994,-1.26954,-0.015619,2.63413e-06,8.61316e-06,2
-0.8125,0,0.783933,-1.2696,6.82926e-05,2.41032e-06,9.65752e-05,2
-0.8125,0.0078125,0.783994,-1.26958,0.0156798,2.41076e-06,7.65814e-05,2
-0.8125,0.015625,0.784177,-1.26958,0.0312961,2.39675e-06,6.36135e-05,2
-0.8125,0.0234375,0.784482,-1.26957,0.0469148,2.37485e-06,5.42558e-05,2
-0.8125,0.03125,0.78491,-1.26956,0.0625347,2.35103e-06,4.68649e-05,2
-0.8125,0.0390625,0.785459,-1.26956,0.0781555,2.32977e-06,4.07552e-05,2
-0.8125,0.046875,0.78613,-1.26955,0.093777,2.31345e-06,3.56986e-05,2
-0.8125,0.0546875,0.786924,-1.26955,0.109399,2.30248e-06,3.15985e-05,2
-0.8125,0.0625,0.78784,-1.26955,0.125022,2.29605e-06,2.83298e-05,2
-0.8125,0.0703125,0.788877,-1.26955,0.140645,2.29304e-06,2.57146e-05,2
-0.8125,0.078125,0.790037,-1.26955,0.156269,2.29258e-06,2.35707e-05,2
-0.8125,0.0859375,0.791319,-1.26954,0.171892,2.29416e-06,2.17661e-05,2
-0.8125,0.09375,0.792722,-1.26954,0.187516,2.29741e-06,2.02468e-05,2
-0.8125,0.101562,0.794248,-1.26954,0.20314,2.30176e-06,1.90145e-05,2
-0.8125,0.109375,0.795896,-1.26954,0.218765,2.30643e-06,1.80449e-05,2
-0.8125,0.117188,0.797666,-1.26954,0.234389,2.31091e-06,1.71897e-05,2
-0.8125,0.125,0.799558,-1.26954,0.250013,2.31595e-06,1.61965e-05,2
-0.8125,0.132812,0.801572,-1.26954,0.265637,2.3236e-06,1.49215e-05,2
-0.8125,0.140625,0.803709,-1.26954,0.281261,2.3358e-06,1.35594e-05,2
-0.8125,0.148438,0.805967,-1.26954,0.296886,2.35211e-06,1.2558e-05,2
-0.8125,0.15625,0.808347,-1.26954,0.31251,2.36943e-06,1.21724e-05,2
-0.8125,0.164062,0.81085,-1.26954,0.328135,2.38462e-06,1.21144e-05,2
-0.8125,0.171875,0.813474,-1.26954,0.34376,2.39774e-06,1.1769e-05,2
-0.8125,0.179688,0.816221,-1.26954,0.359384,2.41239e-06,1.08062e-05,2
-0.8125,0.1875,0.819089,-1.26954,0.375008,2.43233e-06,9.51729e-06,2
-0.8125,0.195312,0.82208,-1.26954,0.390633,2.45788e-06,8.53693e-06,2
-0.8125,0.203125,0.825193,-1.26954,0.406257,2.48532e-06,8.32249e-06,2
-0.8125,0.210938,0.828428,-1.26954,0.421883,2.50909e-06,8.92182e-06,2
-0.8125,0.21875,0.831785,-1.26954,0.437509,2.52426e-06,1.01111e-05,2
-0.8125,0.226562,0.835264,-1.26954,0.453135,2.52766e-06,1.16115e-05,2
-0.8125,0.234375,0.838865,-1.26954,0.468762,2.51799e-06,1.31723e-05,2
-0.8125,0.242188,0.842588,-1.26954,0.484388,2.4956e-06,1.45526e-05,2
-0.8125,0.25,0.846433,-1.26954,0.500014,2.46262e-06,1.55166e-05,2
-0.8125,0.257812,0.8504,-1.26954,0.51564,2.42272e-06,1.58745e-05,2
-0.8125,0.265625,0.85449,-1.26954,0.531264,2.38068e-06,1.55343e-05,2
-0.8125,0.273438,0.858701,-1.26954,0.546888,2.34158e-06,1.45274e-05,2
-0.8125,0.28125,0.863035,-1.26954,0.562512,2.30998e-06,1.29479e-05,2
-0.8125,0.289062,0.86749,-1.26954,0.578135,2.29e-06,1.08352e-05,2
-0.8125,0.296875,0.872068,-1.26953,0.593758,2.28548e-06,8.27814e-06,2
-0.8125,0.304688,0.876768,-1.26953,0.60938,2.29837e-06,5.75512e-06,2
-0.8125,0.3125,0.881589,-1.26953,0.625004,2.32591e-06,3.96575e-06,2
-0.8125,0.320312,0.886533,-1.26953,0.640628,2.36192e-06,2.98815e-06,2
-0.8125,0.328125,0.891599,-1.26953,0.656252,2.40277e-06,2.12795e-06,2
-0.8125,0.335938,0.896787,-1.26953,0.671876,2.44963e-06,9.81881e-07,2
-0.8125,0.34375,0.902097,-1.26953,0.6875,2.50345e-06,2.44194e-08,2
-0.8125,0.351562,0.907529,-1.26953,0.703125,2.56145e-06,4.9795e-07,2
-0.8125,0.359375,0.913083,-1.26953,0.718749,2.62e-06,5.92949e-07,2
-0.8125,0.367188,0.91876,-1.26953,0.734375,2.67651e-06,2.92737e-07,2
-0.8125,0.375,0.924558,-1.26953,0.750001,2.72684e-06,6.68024e-07,2
-0.8125,0.382812,0.930478,-1.26953,0.765627,2.76748e-06,1.69211e-06,2
-0.8125,0.390625,0.936521,-1.26953,0.781252,2.80227e-06,1.68619e-06,2
-0.8125,0.398438,0.942685,-1.26953,0.796876,2.83877e-06,1.03174e-06,2
-0.8125,0.40625,0.948972,-1.26953,0.812501,2.87667e-06,1.07113e-06,2
-0.8125,0.414062,0.95538,-1.26953,0.828127,2.90975e-06,1.75885e-06,2
-0.8125,0.421875,0.961911,-1.26953,0.843752,2.93581e-06,2.4175e-06,2
-0.8125,0.429688,0.968564,-1.26953,0.859378,2.95533e-06,3.0139e-06,2
-0.8125,0.4375,0.975339,-1.26953,0.875003,2.97037e-06,2.99463e-06,2
-0.8125,0.445312,0.982236,-1.26953,0.890627,2.9869e-06,2.27265e-06,2
-0.8125,0.453125,0.989255,-1.26953,0.906252,3.00584e-06,2.0592e-06,2
-0.8125,0.460938,0.996396,-1.26953,0.921877,3.02326e-06,1.93196e-06,2
-0.8125,0.46875,1.00366,-1.26953,0.937501,3.04397e-06,1.0153e-06,2
-0.8125,0.476562,1.01605,-0.950532,1.9065,0.00499859,1.00532,1
-0.8125,0.484375,inf,inf,inf,inf,inf,0
-0.8125,0.492188,inf,inf,inf,inf,inf,0
-0.8125,0.5,inf,inf,inf,inf,inf,0
-0.8125,0.507812,inf,inf,inf,inf,inf,0
-0.8125,0.515625,inf,inf,inf,inf,inf,0
-0.8125,0.523438,inf,inf,inf,inf,inf,0
-0.8125,0.53125,inf,inf,inf,inf,inf,0
-0.8125,0.539062,inf,inf,inf,inf,inf,0
-0.8125,0.546875,inf,inf,inf,inf,inf,0
-0.8125,0.554688,inf,inf,inf,inf,inf,0
-0.8125,0.5625,inf,inf,inf,inf,inf,0
-0.8125,0.570312,inf,inf,inf,inf,inf,0
-0.8125,0.578125,inf,inf,inf,inf,inf,0
-0.8125,0.585938,inf,inf,inf,inf,inf,0
-0.8125,0.59375,inf,inf,inf,inf,inf,0
-0.8125,0.601562,inf,inf,inf,inf,inf,0
-0.8125,0.609375,inf,inf,inf,inf,inf,0
-0.8125,0.617188,inf,inf,inf,inf,inf,0
-0.8125,0.625,inf,inf,inf,inf,inf,0
-0.8125,0.632812,inf,inf,inf,inf,inf,0
-0.8125,0.640625,inf,inf,inf,inf,inf,0
-0.8125,0.648438,inf,inf,inf,inf,inf,0
-0.8125,0.65625,inf,inf,inf,inf,inf,0
-0.8125,0.664062,inf,inf,inf,inf,inf,0
-0.8125,0.671875,inf,inf,inf,inf,inf,0
-0.8125,0.679688,inf,inf,inf,inf,inf,0
-0.8125,0.6875,inf,inf,inf,inf,inf,0
-0.8125,0.695312,inf,inf,inf,inf,inf,0
-0.8125,0.703125,inf,inf,inf,inf,inf,0
-0.8125,0.710938,inf,inf,inf,inf,inf,0
-0.8125,0.71875,inf,inf,inf,inf,inf,0
-0.8125,0.726562,inf,inf,inf,inf,inf,0
-0.8125,0.734375,inf,inf,inf,inf,inf,0
-0.8125,0.742188,inf,inf,inf,inf,inf,0
-0.8125,0.75,inf,inf,inf,inf,inf,0
-0.8125,0.757812,inf,inf,inf,inf,inf,0
-0.8125,0.765625,inf,inf,inf,inf,inf,0
-0.8125,0.773438,inf,inf,inf,inf,inf,0
-0.8125,0.78125,inf,inf,inf,inf,inf,0
-0.8125,0.789062,inf,inf,inf,inf,inf,0
-0.8125,0.796875,inf,inf,inf,inf,inf,0
-0.8125,0.804688,inf,inf,inf,inf,inf,0
-0.8125,0.8125,inf,inf,inf,inf,inf,0
-0.8125,0.820312,inf,inf,inf,inf,inf,0
-0.8125,0.828125,inf,inf,inf,inf,inf,0
-0.8125,0.835938,inf,inf,inf,inf,inf,0
-0.8125,0.84375,inf,inf,inf,inf,inf,0
-0.8125,0.851562,inf,inf,inf,inf,inf,0
-0.8125,0.859375,inf,inf,inf,inf,inf,0
-0.8125,0.867188,inf,inf,inf,inf,inf,0
-0.8125,0.875,inf,inf,inf,inf,inf,0
-0.8125,0.882812,inf,inf,inf,inf,inf,0
-0.8125,0.890625,inf,inf,inf,inf,inf,0
-0.8125,0.898438,inf,inf,inf,inf,inf,0
-0.8125,0.90625,inf,inf,inf,inf,inf,0
-0.8125,0.914062,inf,inf,inf,inf,inf,0
-0.8125,0.921875,inf,inf,inf,inf,inf,0
-0.8125,0.929688,inf,inf,inf,inf,inf,0
-0.8125,0.9375,inf,inf,inf,inf,inf,0
-0.8125,0.945312,inf,inf,inf,inf,inf,0
-0.8125,0.953125,inf,inf,inf,inf,inf,0
-0.8125,0.960938,inf,inf,inf,inf,inf,0
-0.8125,0.96875,inf,inf,inf,inf,inf,0
-0.8125,0.976562,inf,inf,inf,inf,inf,0
-0.8125,0.984375,inf,inf,inf,inf,inf,0
-0.8125,0.992188,inf,inf,inf,inf,inf,0
-0.8125,1,inf,inf,inf,inf,inf,0
-0.804688,-1,inf,inf,inf,inf,inf,0
-0.804688,-0.992188,inf,inf,inf,inf,inf,0
-0.804688,-0.984375,inf,inf,inf,inf,inf,0
-0.804688,-0.976562,inf,inf,inf,inf,inf,0
-0.804688,-0.96875,inf,inf,inf,inf,inf,0
-0.804688,-0.960938,inf,inf,inf,inf,inf,0
-0.804688,-0.953125,inf,inf,inf,inf,inf,0
-0.804688,-0.945312,inf,inf,inf,inf,inf,0
-0.804688,-0.9375,inf,inf,inf,inf,inf,0
-0.804688,-0.929688,inf,inf,inf,inf,inf,0
-0.804688,-0.921875,inf,inf,inf,inf,inf,0
-0.804688,-0.914062,inf,inf,inf,inf,inf,0
-0.804688,-0.90625,inf,inf,inf,inf,inf,0
-0.804688,-0.898438,inf,inf,inf,inf,inf,0
-0.804688,-0.890625,inf,inf,inf,inf,inf,0
-0.804688,-0.882812,inf,inf,inf,inf,inf,0
-0.804688,-0.875,inf,inf,inf,inf,inf,0
-0.804688,-0.867188,inf,inf,inf,inf,inf,0
-0.804688,-0.859375,inf,inf,inf,inf,inf,0
-0.804688,-0.851562,inf,inf,inf,inf,inf,0
-0.804688,-0.84375,inf,inf,inf,inf,inf,0
-0.804688,-0.835938,inf,inf,inf,inf,inf,0
-0.804688,-0.828125,inf,inf,inf,inf,inf,0
-0.804688,-0.820312,inf,inf,inf,inf,inf,0
-0.804688,-0.8125,inf,inf,inf,inf,inf,0
-0.804688,-0.804688,inf,inf,inf,inf,inf,0
-0.804688,-0.796875,inf,inf,inf,inf,inf,0
-0.804688,-0.789062,inf,inf,inf,inf,inf,0
-0.804688,-0.78125,inf,inf,inf,inf,inf,0
-0.804688,-0.773438,inf,inf,inf,inf,inf,0
-0.804688,-0.765625,inf,inf,inf,inf,inf,0
-0.804688,-0.757812,inf,inf,inf,inf,inf,0
-0.804688,-0.75,inf,inf,inf,inf,inf,0
-0.804688,-0.742188,inf,inf,inf,inf,inf,0
-0.804688,-0.734375,inf,inf,inf,inf,inf,0
-0.804688,-0.726562,inf,inf,inf,inf,inf,0
-0.804688,-0.71875,inf,inf,inf,inf,inf,0
-0.804688,-0.710938,inf,inf,inf,inf,inf,0
-0.804688,-0.703125,inf,inf,inf,inf,inf,0
-0.804688,-0.695312,inf,inf,inf,inf,inf,0
-0.804688,-0.6875,inf,inf,inf,inf,inf,0
-0.804688,-0.679688,inf,inf,inf,inf,inf,0
-0.804688,-0.671875,inf,inf,inf,inf,inf,0
-0.804688,-0.664062,inf,inf,inf,inf,inf,0
-0.804688,-0.65625,inf,inf,inf,inf,inf,0
-0.804688,-0.648438,inf,inf,inf,inf,inf,0
-0.804688,-0.640625,inf,inf,inf,inf,inf,0
-0.804688,-0.632812,inf,inf,inf,inf,inf,0
-0.804688,-0.625,inf,inf,inf,inf,inf,0
-0.804688,-0.617188,inf,inf,inf,inf,inf,0
-0.804688,-0.609375,inf,inf,inf,inf,inf,0
-0.804688,-0.601562,inf,inf,inf,inf,inf,0
-0.804688,-0.59375,inf,inf,inf,inf,inf,0
-0.804688,-0.585938,inf,inf,inf,inf,inf,0
-0.804688,-0.578125,inf,inf,inf,inf,inf,0
-0.804688,-0.570312,inf,inf,inf,inf,inf,0
-0.804688,-0.5625,inf,inf,inf,inf,inf,0
-0.804688,-0.554688,inf,inf,inf,inf,inf,0
-0.804688,-0.546875,inf,inf,inf,inf,inf,0
-0.804688,-0.539062,inf,inf,inf,inf,inf,0
-0.804688,-0.53125,inf,inf,inf,inf,inf,0
-0.804688,-0.523438,inf,inf,inf,inf,inf,0
-0.804688,-0.515625,inf,inf,inf,inf,inf,0
-0.804688,-0.507812,inf,inf,inf,inf,inf,0
-0.804688,-0.5,inf,inf,inf,inf,inf,0
-0.804688,-0.492188,1.01882,-1.93017,-0.665879,0.00257655,0.72742,1
-0.804688,-0.484375,1.01111,-1.91763,-0.653302,0.00250286,0.714814,1
-0.804688,-0.476562,1.0011,-1.27619,-0.953125,2.42279e-06,3.23049e-06,2
-0.804688,-0.46875,0.993715,-1.27619,-0.937499,2.41736e-06,3.41523e-06,2
-0.804688,-0.460938,0.986452,-1.27619,-0.921874,2.4115e-06,3.55034e-06,2
-0.804688,-0.453125,0.979311,-1.27619,-0.906249,2.40525e-06,3.63149e-06,2
-0.804688,-0.445312,0.972292,-1.27619,-0.890624,2.39867e-06,3.65444e-06,2
-0.804688,-0.4375,0.965395,-1.27619,-0.874999,2.39185e-06,3.61529e-06,2
-0.804688,-0.429688,0.95862,-1.27619,-0.859374,2.38489e-06,3.51092e-06,2
-0.804688,-0.421875,0.951967,-1.27619,-0.843749,2.3779e-06,3.33937e-06,2
-0.804688,-0.414062,0.945436,-1.27619,-0.828124,2.37103e-06,3.10026e-06,2
-0.804688,-0.40625,0.939028,-1.27619,-0.812499,2.36441e-06,2.79526e-06,2
-0.804688,-0.398438,0.932741,-1.27619,-0.796874,2.3582e-06,2.42841e-06,2
-0.804688,-0.390625,0.926577,-1.27619,-0.78125,2.35257e-06,2.00614e-06,2
-0.804688,-0.382812,0.920534,-1.27619,-0.765625,2.34766e-06,1.5382e-06,2
-0.804688,-0.375,0.914614,-1.27619,-0.75,2.34363e-06,1.0369e-06,2
-0.804688,-0.367188,0.908815,-1.27618,-0.734375,2.34062e-06,5.17149e-07,2
-0.804688,-0.359375,0.903139,-1.27618,-0.71875,2.33872e-06,4.12059e-09,2
-0.804688,-0.351562,0.897585,-1.27618,-0.703125,2.338e-06,5.08683e-07,2
-0.804688,-0.34375,0.892153,-1.27618,-0.6875,2.33851e-06,9.78067e-07,2
-0.804688,-0.335938,0.886843,-1.27618,-0.671875,2.34022e-06,1.39479e-06,2
-0.804688,-0.328125,0.881655,-1.27618,-0.656251,2.34308e-06,1.74366e-06,2
-0.804688,-0.320312,0.876589,-1.27618,-0.640626,2.34697e-06,2.01314e-06,2
-0.804688,-0.3125,0.871645,-1.27618,-0.625001,2.35176e-06,2.19639e-06,2
-0.804688,-0.304688,0.866823,-1.27618,-0.609376,2.35727e-06,2.29203e-06,2
-0.804688,-0.296875,0.862124,-1.27618,-0.593751,2.36332e-06,2.30436e-06,2
-0.804688,-0.289062,0.857546,-1.27618,-0.578126,2.36972e-06,2.24293e-06,2
-0.804688,-0.28125,0.85309,-1.27618,-0.562501,2.3763e-06,2.12137e-06,2
-0.804688,-0.273438,0.848757,-1.27618,-0.546876,2.38293e-06,1.9557e-06,2
-0.804688,-0.265625,0.844545,-1.27618,-0.531251,2.3895e-06,1.76207e-06,2
-0.804688,-0.257812,0.840456,-1.27618,-0.515626,2.39593e-06,1.55445e-06,2
-0.804688,-0.25,0.836489,-1.27618,-0.500001,2.4022e-06,1.34247e-06,2
-0.804688,-0.242188,0.832643,-1.27618,-0.484375,2.4083e-06,1.12996e-06,2
-0.804688,-0.234375,0.82892,-1.27618,-0.46875,2.4142e-06,9.14343e-07,2
-0.804688,-0.226562,0.825319,-1.27618,-0.453125,2.41988e-06,6.87341e-07,2
-0.804688,-0.21875,0.82184,-1.27618,-0.4375,2.42528e-06,4.36835e-07,2
-0.804688,-0.210938,0.818483,-1.27618,-0.421875,2.43027e-06,1.49756e-07,2
-0.804688,-0.203125,0.815248,-1.27618,-0.40625,2.4347e-06,1.8442e-07,2
-0.804688,-0.195312,0.812136,-1.27618,-0.390625,2.43836e-06,5.70123e-07,2
-0.804688,-0.1875,0.809145,-1.27618,-0.375,2.44104e-06,1.00265e-06,2
-0.804688,-0.179688,0.806276,-1.27619,-0.359374,2.44254e-06,1.46609e-06,2
-0.804688,-0.171875,0.80353,-1.27619,-0.343749,2.44275e-06,1.93264e-06,2
-0.804688,-0.164062,0.800905,-1.27619,-0.328124,2.4417e-06,2.36348e-06,2
-0.804688,-0.15625,0.798403,-1.27619,-0.312499,2.43956e-06,2.71187e-06,2
-0.804688,-0.148438,0.796022,-1.27619,-0.296873,2.43673e-06,2.92847e-06,2
-0.804688,-0.140625,0.793764,-1.27619,-0.281248,2.43385e-06,2.97045e-06,2
-0.804688,-0.132812,0.791628,-1.27619,-0.265623,2.43171e-06,2.81333e-06,2
-0.804688,-0.125,0.789614,-1.27619,-0.249999,2.4312e-06,2.46495e-06,2
-0.804688,-0.117188,0.787722,-1.27619,-0.234374,2.43312e-06,1.97722e-06,2
-0.804688,-0.109375,0.785952,-1.27619,-0.218749,2.43798e-06,1.44881e-06,2
-0.804688,-0.101562,0.784304,-1.27618,-0.203124,2.44578e-06,1.0112e-06,2
-0.804688,-0.09375,0.782778,-1.27618,-0.1875,2.4559e-06,7.93931e-07,2
-0.804688,-0.0859375,0.781374,-1.27618,-0.171874,2.46716e-06,8.74087e-07,2
-0.804688,-0.078125,0.780092,-1.27619,-0.156249,2.4782e-06,1.22743e-06,2
-0.804688,-0.0703125,0.778932,-1.27619,-0.140624,2.48798e-06,1.70779e-06,2
-0.804688,-0.0625,0.777895,-1.27619,-0.124999,2.49637e-06,2.07841e-06,2
-0.804688,-0.0546875,0.776979,-1.27619,-0.109374,2.50446e-06,2.09886e-06,2
-0.804688,-0.046875,0.776186,-1.27619,-0.0937489,2.5144e-06,1.63981e-06,2
-0.804688,-0.0390625,0.775514,-1.27618,-0.0781245,2.52859e-06,7.72369e-07,2
